ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Temp_Bin,Humidity_Bin
A-1739490,Source2,2,2019-10-08 07:35:46,2019-10-08 08:36:21,43.06797,-77.647041,,,0.0,Accident on CR-39 Calkins Rd both ways at NY-15 Henrietta Rd.,W Henrietta Rd,Rochester,Monroe,NY,14623-5225,US,US/Eastern,KROC,2019-10-08 07:54:00,45.0,45.0,93.0,29.72,7.0,CALM,0.0,0.0,Patches of Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,"(39.0, 56.0]","(84.0, 100.0]"
A-7598145,Source1,2,2018-04-26 08:35:44,2018-04-26 14:35:44,42.751303,-73.71858399999998,42.750954,-73.717518,0.059,At I-787/Collar City Brg - Accident.,NY-7 E,Watervliet,Albany,NY,12189,US,US/Eastern,KALB,2018-04-26 08:51:00,51.1,,74.0,29.69,10.0,WNW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(39.0, 56.0]","(66.0, 84.0]"
A-679424,Source2,4,2022-03-12 11:00:39,2022-03-12 11:49:00,40.711109,-73.955322,,,1.0099999904632568,Two lanes blocked due to crash on I-278 Brooklyn Queens Expy Eastbound from Exit 31 Williamsburg St to Exit 32 Rodney St.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,2022-03-12 11:03:00,33.0,24.0,96.0,29.21,2.0,N,13.0,0.02,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(84.0, 100.0]"
A-3367935,Source2,2,2017-08-10 10:58:56,2017-08-10 11:28:44,43.154091,-77.605103,,,0.0,Accident on NY-15 Clinton Ave at Court St.,S Clinton Ave,Rochester,Monroe,NY,14604-1818,US,US/Eastern,KROC,2017-08-10 10:54:00,75.0,,62.0,30.22,10.0,SW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2017,"(71.0, 172.0]","(50.0, 66.0]"
A-1189569,Source2,3,2021-01-18 19:30:56,2021-01-18 21:04:13,40.739815,-73.790329,,,0.0,Two lanes blocked due to accident on I-495 Westbound at Exit 25 Horace Harding Expy.,Long Island Expy W,Fresh Meadows,Queens,NY,11365,US,US/Eastern,KLGA,2021-01-18 19:51:00,42.0,35.0,51.0,29.85,10.0,WNW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(39.0, 56.0]","(50.0, 66.0]"
A-2059781,Source2,3,2019-06-20 00:56:33,2019-06-20 01:25:42,40.854301,-73.9189,,,0.0,Right lane blocked due to accident on I-87 Northbound at Exit 7N-S / Alexander Hamilton Brg.,Major Deegan Expy N,Bronx,Bronx,NY,10453,US,US/Eastern,KLGA,2019-06-20 00:51:00,65.0,65.0,97.0,29.71,0.25,NE,9.0,0.01,Drizzle and Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,"(56.0, 71.0]","(84.0, 100.0]"
A-1670456,Source2,2,2020-02-27 07:14:15,2020-02-27 08:43:58,43.114033,-77.508057,,,0.0,Accident on I-490 Eastbound at Exits 24 25 NY-31F Fairport Rd.,I-490 E,East Rochester,Monroe,NY,14445,US,US/Eastern,KROC,2020-02-27 06:54:00,25.0,11.0,81.0,28.87,1.0,W,21.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-2922261,Source2,2,2018-03-02 07:08:56,2018-03-02 07:38:38,41.374863,-73.800591,,,0.0,Right hand shoulder blocked due to accident on Taconic State Pkwy Northbound at Exit 23 Byrant Pond Rd.,Bryant Pond Rd,Putnam Valley,Putnam,NY,10579,US,US/Eastern,KSWF,2018-03-02 06:45:00,33.8,23.5,100.0,29.36,1.5,NNE,16.1,,Blowing Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(-19.001, 39.0]","(84.0, 100.0]"
A-4876150,Source1,2,2022-04-01 17:56:48,2022-04-01 20:04:04,40.619641542241,-74.16476368868749,40.621241542241,-74.16898368868749,0.247,NYSDOT - Region 11: Crash on I-278 westbound South Avenue; Ramp (Staten Island) 1 Left lane of 3 lanes blocked,Staten Island Expy,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2022-04-01 17:55:00,50.0,50.0,39.0,29.7,,WNW,23.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(0.999, 50.0]"
A-6180637,Source1,2,2021-09-25 17:31:00,2021-09-25 18:47:19,43.204068,-77.484636,43.204113,-77.48384399999998,0.04,Incident on RIDGE RD near HATCH RD Expect long delays., Ridge Rd,Webster,Monroe,NY,14580-2449,US,US/Eastern,KROC,2021-09-25 17:54:00,68.0,68.0,50.0,29.27,10.0,SW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(0.999, 50.0]"
A-1907443,Source2,3,2019-09-12 06:21:50,2019-09-12 07:37:46,41.011929,-73.702141,,,0.0,Right lane blocked due to accident on I-287 Cross Westchester Expy Westbound before Exit 10 NY-120 Westchester Ave.,Cross Westchester Expy E,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2019-09-12 05:56:00,73.0,73.0,93.0,29.54,5.0,N,5.0,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,"(71.0, 172.0]","(84.0, 100.0]"
A-3291379,Source2,3,2017-09-07 07:49:55,2017-09-07 08:17:07,40.850067,-73.944817,,,0.0,Lane blocked on entry ramp due to accident on George Washington Bridge Upper Northbound at Exit 1 Riverside Dr.,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2017-09-07 07:51:00,60.1,,93.0,29.87,7.0,Variable,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(56.0, 71.0]","(84.0, 100.0]"
A-503714,Source2,2,2017-07-13 06:53:26,2017-07-13 07:23:07,40.952324,-73.853394,,,0.0,Right hand shoulder blocked due to accident on Sprain Brook Pkwy Southbound after County Hwy-59 Tuckahoe Rd.,Tuckahoe Rd,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2017-07-13 06:56:00,77.0,,82.0,29.98,10.0,Variable,3.5,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(71.0, 172.0]","(66.0, 84.0]"
A-3117809,Source2,2,2017-12-09 15:50:53,2017-12-09 16:20:32,41.77636,-73.768433,,,0.0,Right hand shoulder blocked due to accident on Taconic State Pkwy Eastbound at US-44.,Route 44,Pleasant Valley,Dutchess,NY,12569,US,US/Eastern,KPOU,2017-12-09 15:53:00,28.9,,92.0,29.78,0.2,Calm,,0.04,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(-19.001, 39.0]","(84.0, 100.0]"
A-2193236,Source2,2,2019-04-29 16:44:07,2019-04-29 17:43:49,43.19905900000001,-77.577003,,,0.0,Accident on CR-108 Goodman St Northbound at CR-118 Kings Hwy.,E Ridge Rd,Rochester,Monroe,NY,14621-2008,US,US/Eastern,KROC,2019-04-29 16:54:00,44.0,39.0,47.0,29.63,10.0,E,10.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,"(39.0, 56.0]","(0.999, 50.0]"
A-5780017,Source1,4,2021-10-20 16:47:25,2021-10-20 19:04:31,43.013953,-76.011953,43.014268,-76.011865,0.022,NYSDOT - Region 3: Crash on NY 92 westbound between Highbridge Street (Manlius) and Woodchuck Hill Road (Manlius) All lanes closed, Highbridge St,Fayetteville,Onondaga,NY,13066-2409,US,US/Eastern,KSYR,2021-10-20 16:54:00,64.0,64.0,70.0,29.55,10.0,W,14.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(66.0, 84.0]"
A-1150334,Source2,3,2021-02-16 10:10:23,2021-02-16 11:10:19,40.68298,-73.80592299999998,,,0.0,Left lane blocked due to accident on I-678 Northbound at Linden Blvd.,Van Wyck Expy S,South Ozone Park,Queens,NY,11420,US,US/Eastern,KJFK,2021-02-16 10:07:00,43.0,36.0,100.0,29.59,8.0,SSW,13.0,0.0,Shallow Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(84.0, 100.0]"
A-7163399,Source1,2,2020-04-08 06:48:24,2020-04-08 07:18:24,40.76434,-73.58404,40.76434,-73.58404,0.0,At Wantagh Pky/Exit 33 - Accident. Hard shoulder blocked.,Northern State Pkwy E,Westbury,Nassau,NY,11590,US,US/Eastern,KFRG,2020-04-08 06:53:00,52.0,52.0,89.0,29.39,3.0,N,7.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(39.0, 56.0]","(84.0, 100.0]"
A-5614613,Source1,2,2021-03-26 07:28:21,2021-03-26 09:04:45,42.495235204494016,-79.23941731415154,42.508955204494015,-79.20664731415154,1.92,Incident on I-90 EB near I-90 Drive with caution.,I-90 E,Dunkirk,Chautauqua,NY,14048,US,US/Eastern,KDKK,2021-03-26 07:22:00,65.0,65.0,65.0,28.65,10.0,SSW,18.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(50.0, 66.0]"
A-2607657,Source2,3,2018-09-26 09:37:37,2018-09-26 10:07:02,40.823032,-73.026527,,,0.0,Lane blocked due to accident on I-495 Long Island Expy Westbound at Exit 63 Expressway Dr.,Long Island Expy E,Holtsville,Suffolk,NY,11742,US,US/Eastern,KISP,2018-09-26 09:56:00,73.0,,100.0,30.03,0.1,South,10.4,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(71.0, 172.0]","(84.0, 100.0]"
A-2416134,Source2,3,2018-12-28 00:20:12,2018-12-28 00:49:17,42.338089,-79.5867,,,15.779999732971191,Accident on I-90 Eastbound between Exit 61 NY-815 and Exit 60 NY-394 Portage St.,I-90 W,Westfield,Chautauqua,NY,14787,US,US/Eastern,KDKK,2018-12-28 00:10:00,46.9,,74.0,29.88,10.0,South,38.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2018,"(39.0, 56.0]","(66.0, 84.0]"
A-2029638,Source2,2,2019-06-03 10:54:11,2019-06-03 11:54:18,40.71611400000001,-73.82592,,,0.0,Right lane blocked due to accident on Grand Central Pkwy Eastbound near Exit 13 I-678.,Grand Central Pkwy E,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2019-06-03 10:51:00,69.0,69.0,33.0,29.87,10.0,W,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(0.999, 50.0]"
A-1899866,Source2,2,2019-09-09 06:26:51,2019-09-09 08:27:58,40.755119,-73.616325,,,0.0,Accident on Northern Pkwy Westbound at Exit 31 Glen Cove Rd.,Northern State Pkwy E,Westbury,Nassau,NY,11590,US,US/Eastern,KFRG,2019-09-09 06:53:00,64.0,64.0,75.0,30.05,10.0,ENE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-1036846,Source2,4,2021-05-20 07:02:45,2021-05-20 08:31:37,40.987442,-73.67040300000002,,,0.0,Right lane blocked due to accident on I-95 Southbound at I-287 Cross Westchester Expy.,New England Trwy N,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2021-05-20 06:56:00,56.0,56.0,72.0,29.97,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(66.0, 84.0]"
A-2630121,Source2,3,2018-08-07 14:11:12,2018-08-07 14:40:51,42.862331,-73.775414,,,0.0,Right hand shoulder blocked due to accident on I-87 Southbound at Exits 9 9E 9W NY-146.,Adirondack Northway S,Clifton Park,Saratoga,NY,12065,US,US/Eastern,KSCH,2018-08-07 13:49:00,84.2,,66.0,29.9,10.0,NW,10.4,,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(71.0, 172.0]","(50.0, 66.0]"
A-1560878,Source2,2,2020-04-21 15:31:56,2020-04-21 17:07:27,40.689617,-73.57560699999998,,,0.0,Lane blocked due to accident on Southern Pkwy Westbound at Exits 22N 22S.,Meadowbrook Pkwy S,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-04-21 15:35:00,46.0,41.0,79.0,29.39,4.0,W,9.0,0.08,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(39.0, 56.0]","(66.0, 84.0]"
A-1063359,Source2,3,2021-04-30 14:57:57,2021-04-30 17:12:24,40.674736,-73.801712,,,0.0,Right lane blocked due to accident on I-678 Northbound at Rockaway Blvd.,Van Wyck Expy N,Jamaica,Queens,NY,11436,US,US/Eastern,KJFK,2021-04-30 14:51:00,60.0,60.0,60.0,29.47,10.0,WNW,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(50.0, 66.0]"
A-1424763,Source2,2,2020-08-15 12:58:29,2020-08-15 13:43:11,42.622749,-73.96826899999998,,,0.0,Right hand shoulder closed due to accident on NY-85 both ways at NY-85A New Salem Rd.,New Salem South Rd,Voorheesville,Albany,NY,12186-4935,US,US/Eastern,KALB,2020-08-15 12:51:00,79.0,79.0,56.0,29.73,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(50.0, 66.0]"
A-4562396,Source1,2,2023-02-15 12:42:00,2023-02-15 14:53:44,40.689857,-73.55666,40.693875,-73.543594,0.7390000000000001,NYSDOT - Region 10: Crash on Southern State Parkway eastbound between Exit 22N - Meadowbrook State Parkway (Hempstead) and Exit 23 - Meadowbrook Road (Hempstead) right shoulder blocked,Southern State Pkwy E,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2023-02-15 12:53:00,58.0,58.0,62.0,29.88,10.0,SSW,26.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(56.0, 71.0]","(50.0, 66.0]"
A-5783707,Source1,4,2021-09-13 19:21:41,2021-09-13 21:25:54,42.93303608873875,-73.66464972460906,42.92471608873876,-73.67105972460907,0.66,NYSDOT TMC - Albany: Crash on US 4 southbound at Stillwater Bridge Road (Stillwater) All lanes closed, Hudson Ave,Stillwater,Saratoga,NY,12170-3400,US,US/Eastern,KALB,2021-09-13 19:51:00,65.0,65.0,63.0,29.75,10.0,W,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2021,"(56.0, 71.0]","(50.0, 66.0]"
A-7767631,Source1,4,2019-08-02 19:10:53,2019-08-02 19:40:17,42.452319,-76.690269,42.45097,-76.63112,3.017,Closed between Buck Hill Rd N and Halseyville Rd - Road closed due to accident., Buck Hill Rd S,Trumansburg,Tompkins,NY,14886-9761,US,US/Eastern,KITH,2019-08-02 18:56:00,78.0,78.0,58.0,28.91,10.0,N,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(71.0, 172.0]","(50.0, 66.0]"
A-374120,Source2,3,2017-03-14 07:20:09,2017-03-14 07:49:59,42.6824,-73.784927,,,0.01,Right hand shoulder blocked due to accident on I-90 Eastbound at Exit 5 County Hwy-155 Everett Rd.,I-90 E,Albany,Albany,NY,12205,US,US/Eastern,KALB,2017-03-14 07:13:00,19.0,7.5,77.0,30.08,0.5,North,10.4,0.03,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(-19.001, 39.0]","(66.0, 84.0]"
A-6034534,Source1,4,2021-06-19 19:54:34,2021-06-19 23:57:55,40.83975,-73.87268900000002,40.839792,-73.87359599999998,0.047,NYSDOT - Region 11: Crash investigation on E TREMONT AVE eastbound between MORRIS PARK AVE (New York) and VAN NEST AVE (New York) All lanes closed until further notice, E Tremont Ave,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,2021-06-19 19:51:00,73.0,73.0,64.0,29.77,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(50.0, 66.0]"
A-5625676,Source1,4,2021-08-20 01:03:26,2021-08-20 10:48:22,42.746862,-73.70094399999998,42.749968,-73.700677,0.215,Incident on NY-32 NB near ELM ST Road closed. Take alternate route., Cohoes Rd,Watervliet,Albany,NY,12189-1802,US,US/Eastern,KALB,2021-08-20 01:09:00,67.0,67.0,100.0,29.58,3.0,WNW,5.0,0.02,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-2109527,Source2,3,2019-05-18 17:16:59,2019-05-18 18:33:07,42.954483,-78.76535,,,0.0,Accident on I-90 Westbound at Exit 50 I-290.,I-290 W,Buffalo,Erie,NY,14221,US,US/Eastern,KBUF,2019-05-18 16:54:00,68.0,68.0,45.0,29.2,10.0,NNE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(0.999, 50.0]"
A-1364991,Source2,3,2020-10-30 06:20:32,2020-10-30 10:50:20,40.732727,-73.91980699999998,,,0.0,Left lane blocked due to accident on I-495 Westbound at Exits 15 16 17W 17W-E 18 I-278 Brooklyn Queens Expy Exits 35 35A-B.,Long Island Expy W,Woodside,Queens,NY,11377,US,US/Eastern,KLGA,2020-10-30 05:51:00,44.0,36.0,85.0,29.65,4.0,NNE,21.0,0.08,Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2020,"(39.0, 56.0]","(84.0, 100.0]"
A-7188131,Source1,3,2020-04-21 04:02:08,2020-04-21 04:32:08,40.60948,-74.15035999999998,40.60948,-74.15035999999998,0.0,At I-278/Clove Lakes Expy - Accident.,I-278 E,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2020-04-21 03:55:00,43.0,43.0,67.0,29.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(39.0, 56.0]","(66.0, 84.0]"
A-3919694,Source1,2,2022-02-04 09:57:21,2022-02-04 12:05:30.000000000,42.975963,-78.779997,42.974295,-78.777804,0.16,Crash on I-290 East beyond Exit 6 (Sheridan Drive) in Amherst. The right lane is closed. Reported 9:57 am. (ID# 220204008),I-290 E,Buffalo,Erie,NY,14226,US,US/Eastern,KBUF,2022-02-04 09:54:00,18.0,5.0,81.0,29.39,8.0,NNE,12.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(66.0, 84.0]"
A-3613518,Source1,4,2017-05-09 17:22:17,2017-05-09 23:22:17,40.8621,-73.12935999999998,40.86208,-73.133907,0.238,Closed at Alexander Ave - Road closed due to accident.,Moriches Rd,Nesconset,Suffolk,NY,11767,US,US/Eastern,KISP,2017-05-09 16:56:00,54.0,,66.0,29.94,10.0,Variable,6.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(39.0, 56.0]","(50.0, 66.0]"
A-6949343,Source1,2,2020-12-17 14:09:35,2020-12-17 18:01:29,41.596051,-74.086078,41.637451,-74.07830799999998,2.888,Crash on I-87 - NYS Thruway southbound at After Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) starting 7:33 AM 12/17/2020 [CARS CAD-203520084],New York State Thruway,Wallkill,Orange,NY,12589,US,US/Eastern,KSWF,2020-12-17 14:45:00,27.0,15.0,80.0,29.46,10.0,NNE,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-7678284,Source1,4,2017-09-02 13:45:06,2017-09-02 19:45:06,41.45064,-74.36357,41.51183,-74.20466,9.249,Closed between RT-17/Exit 4 and RT-208/Exit 5 - Road closed due to accident.,I-84 E,Middletown,Orange,NY,10941,US,US/Eastern,KMGJ,2017-09-02 13:54:00,66.0,,48.0,30.2,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(56.0, 71.0]","(0.999, 50.0]"
A-3473573,Source1,4,2016-11-23 16:01:44,2016-11-23 22:01:44,41.3528,-73.568602,41.359142,-73.569553,0.441,Closed at Cottage Ln - Road closed due to accident., Peach Lake Rd,North Salem,Westchester,NY,10560-1807,US,US/Eastern,KDXR,2016-11-23 15:53:00,39.0,32.8,50.0,30.25,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(-19.001, 39.0]","(0.999, 50.0]"
A-2160981,Source2,2,2019-04-11 14:29:50,2019-04-11 16:45:33,43.127029,-77.546768,,,0.0,Accident on CR-87 Elmwood Ave Eastbound at NY-65 Clover St.,Clover St,Rochester,Monroe,NY,14618-2515,US,US/Eastern,KROC,2019-04-11 14:54:00,38.0,32.0,70.0,29.59,10.0,SE,8.0,0.01,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,"(-19.001, 39.0]","(66.0, 84.0]"
A-7567368,Source1,3,2018-06-04 05:33:43,2018-06-04 11:33:43,40.86273,-73.82692,40.85829,-73.83055999999998,0.361,At I-95/Stillwell Ave - Accident. Right lane blocked. Center lane blocked.,Hutchinson River Pkwy S,Bronx,Bronx,NY,10475,US,US/Eastern,KLGA,2018-06-04 05:42:00,54.0,,90.0,29.84,1.0,NE,17.3,0.04,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(39.0, 56.0]","(84.0, 100.0]"
A-376245,Source2,3,2017-03-31 16:09:22,2017-03-31 16:54:11,40.781704,-73.825005,,,0.01,Lane blocked and slow traffic due to accident on I-678 Whitestone Expy Northbound at Exit 15 20th Ave.,20th Ave,Whitestone,Queens,NY,11357,US,US/Eastern,KLGA,2017-03-31 15:51:00,42.1,33.6,82.0,29.9,3.0,East,18.4,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(39.0, 56.0]","(66.0, 84.0]"
A-702225,Source2,3,2022-02-20 23:47:22,2022-02-21 01:50:22,40.711021,-73.821541,,,0.0,Lane blocked due to crash on I-678 Southbound at Exit 9 NY-25 Queens Blvd.,Van Wyck Expy N,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2022-02-20 23:51:00,33.0,23.0,64.0,30.34,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022,"(-19.001, 39.0]","(50.0, 66.0]"
A-218718,Source2,2,2016-07-08 16:14:49,2016-07-08 17:14:00,40.584084,-73.986694,,,0.0,Left lane blocked and slow traffic due to accident on Belt Pkwy Eastbound at Exits 6 6N 6S Cropsey Ave.,Cropsey Ave,Brooklyn,Kings,NY,11214,US,US/Eastern,KJRB,2016-07-08 16:15:00,80.6,,74.0,29.8,10.0,SE,12.7,,Thunderstorm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(71.0, 172.0]","(66.0, 84.0]"
A-1602817,Source2,3,2020-01-21 16:17:28,2020-01-21 17:33:15,40.667072,-73.995743,,,0.0,Lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Exit 24 NY-27 Prospect Expy Exit 1.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11215,US,US/Eastern,KJRB,2020-01-21 15:51:00,32.0,26.0,32.0,30.25,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(0.999, 50.0]"
A-2423581,Source2,3,2018-10-31 08:08:55,2018-10-31 08:38:27,42.695904,-73.84127,,,0.0,Right hand shoulder blocked due to accident on I-87 Southbound at Exits 1E 1W I-90.,I-90 W,Albany,Albany,NY,12205,US,US/Eastern,KALB,2018-10-31 07:51:00,32.0,,88.0,30.11,10.0,Calm,,,Patches of Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(-19.001, 39.0]","(84.0, 100.0]"
A-6260945,Source1,2,2021-08-16 17:23:53,2021-08-16 20:20:19,40.64833044986416,-74.01383042300219,40.67139044986416,-73.99831042300218,1.789,Crash on I-278 eastbound approaching (New York) 1 Right lane of 3 lanes blocked,Belt Pkwy,Brooklyn,Kings,NY,11220,US,US/Eastern,KJRB,2021-08-16 17:51:00,76.0,76.0,62.0,30.08,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(50.0, 66.0]"
A-4930576,Source1,2,2022-02-25 02:56:00,2022-02-25 05:50:00.000000000,41.148874,-74.188583,41.118013,-74.153521,2.806,Slow traffic on I-87 S - New York State Trwy S - NY-17 S from NY-17/N Toll Vw/Exit 16 (I-87) to I-287/Exit 15 (I-87) due to accident.,I-87 S,Sloatsburg,Rockland,NY,10974,US,US/Eastern,KCDW,2022-02-25 02:53:00,31.0,24.0,76.0,30.09,3.0,ENE,7.0,0.13,Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022,"(-19.001, 39.0]","(66.0, 84.0]"
A-4786721,Source1,2,2022-03-21 08:51:21,2022-03-21 10:23:31.000000000,42.66475081423442,-73.72852921450743,42.669800814234414,-73.73742921450744,0.5710000000000001,NYSDOT TMC - Albany: Crash on I-90 westbound before Patroon Island Bridge; Albany and Rensselaer County Line (Albany) right shoulder closed,I-90 W,Rensselaer,Rensselaer,NY,12144,US,US/Eastern,KALB,2022-03-21 08:51:00,42.0,35.0,65.0,29.73,10.0,W,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(50.0, 66.0]"
